"Date";"SALI";"TEMP";"TURB";"OXYGENE";"SVSOUMOY";"SVSOURIS";"TOXPSP";"USPSP";"SVSOURI1";"SVSOURI2";"SVSOURI3";"CHLOROA";"PHEO";"ASP";"TURB-FNU";"AO+DTXs";"AZAs";"PTXs";"SVSOUMED";"YTXs";"SPXs"
"2015-09-07";"37.9";"19";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.03";"0.46";NA;"1.21";NA;NA;NA;NA;NA;NA
"2015-09-14";"38.2";"22.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.52";NA;NA;NA;NA;NA;NA
"2015-09-21";"34.34";"21.34";NA;"7.39";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2015-10-05";NA;"20.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.939";NA;NA;NA;NA;NA;NA
"2015-10-19";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.36";"0.19";NA;"0.476";NA;NA;NA;NA;NA;NA
"2015-11-02";"37.4";"17.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2.68";NA;NA;NA;NA;NA;NA
"2015-11-16";"37.34";"17.73";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.46";NA;NA;NA;NA;NA;NA
"2015-12-01";"38.1";"15.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.364";NA;NA;NA;NA;NA;NA
"2015-12-14";"37.9";"15.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.435";NA;NA;NA;NA;NA;NA
"2015-12-28";"37.98";"15.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.926";NA;NA;NA;NA;NA;NA
"2016-01-11";"38.08";"15.05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.868";NA;NA;NA;NA;NA;NA
"2016-01-18";"37.8";"12.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.778";NA;NA;NA;NA;NA;NA
"2016-01-25";"38";"13.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.814";NA;NA;NA;NA;NA;NA
"2016-02-09";"37.9";"13.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.496";NA;NA;NA;NA;NA;NA
"2016-02-22";"37.8";"13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.294";NA;NA;NA;NA;NA;NA
"2016-03-08";"37.7";"11.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.58";NA;NA;NA;NA;NA;NA
"2016-03-22";"36.9";"13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.2";NA;NA;NA;NA;NA;NA
"2016-04-06";"38.6";"14.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.896";NA;NA;NA;NA;NA;NA
"2016-04-18";"37.15";"16.33";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.06";NA;NA;NA;NA;NA;NA
"2016-05-02";"37.8";"14.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.03";NA;NA;NA;NA;NA;NA
"2016-05-17";"37.6";"16.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.935";NA;NA;NA;NA;NA;NA
"2016-05-30";"37.3";"18.06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.05";NA;NA;NA;NA;NA;NA
"2016-06-06";"37.4";"18.4";NA;"9.32";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.602";NA;NA;NA;NA;NA;NA
"2016-06-14";"37.8";"17.5";NA;"8.185";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.24";NA;NA;NA;NA;NA;NA
"2016-06-27";"34.7";"17.7";NA;"8.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.743";NA;NA;NA;NA;NA;NA
"2016-07-11";"33.6";"24.4";NA;"6.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.65";NA;NA;NA;NA;NA;NA
"2016-07-25";"33.5";"22.7";NA;"6.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.881";NA;NA;NA;NA;NA;NA
"2016-08-09";"37.8";"22.9";NA;"9.435";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.63";NA;NA;NA;NA;NA;NA
"2016-08-22";"35.7";"22.7";NA;"8.24";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.08";NA;NA;NA;NA;NA;NA
"2016-09-05";"38";"24.3";NA;"9.38";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.77";NA;NA;NA;NA;NA;NA
"2016-09-20";"38.07";"19.06";NA;"7.81";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.11";NA;NA;NA;NA;NA;NA
"2016-10-04";"39.6";"21.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.26";NA;NA;NA;NA;NA;NA
"2016-10-10";"38.2";"20.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"7.63";NA;NA;NA;NA;NA;NA
"2016-10-17";"37.8";"19.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA
"2016-11-03";"37.8";"18.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.57";NA;NA;NA;NA;NA;NA
"2016-11-07";"38.02";"17.87";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.95";NA;NA;NA;NA;NA;NA
"2016-11-15";"37";"15.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.623";NA;NA;NA;NA;NA;NA
"2016-11-28";"34.51";"15.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.982";NA;NA;NA;NA;NA;NA
"2016-12-13";"38";"15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.59";NA;NA;NA;NA;NA;NA
"2016-12-19";"37.4";"14.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.02";NA;NA;NA;NA;NA;NA
"2016-12-27";"37.8";"15.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.32";NA;NA;NA;NA;NA;NA
